headerdatestamp|headeridentifier|headersetSpec|metadata.mods.genre#text|metadata.mods.genre@authority|metadata.mods.identifier#text|metadata.mods.identifier@type|metadata.mods.language.languageTerm#text|metadata.mods.language.languageTerm@type|metadata.mods.location.url.0#text|metadata.mods.location.url.0@access|metadata.mods.location.url.0@usage|metadata.mods.location.url.1#text|metadata.mods.location.url.1@access|metadata.mods.name.0.role.roleTerm#text|metadata.mods.name.0.role.roleTerm@type|metadata.mods.name.0namePart|metadata.mods.name.1namePart|metadata.mods.name.2namePart|metadata.mods.note#text|metadata.mods.note@displayLabel|metadata.mods.originInfo.0publisher|metadata.mods.originInfo.1dateOther|metadata.mods.physicalDescriptioninternetMediaType|metadata.mods.relatedItem.0.titleInfotitle|metadata.mods.relatedItem.0@type|metadata.mods.relatedItem.1.titleInfotitle|metadata.mods.relatedItem.2.locationurl|metadata.mods.subject.0topic|metadata.mods.subject.1topic|metadata.mods.subject.2topic|metadata.mods.subject.3geographic|metadata.mods.subject.3topic|metadata.mods.subject.4geographic|metadata.mods.subject.4topic|metadata.mods.subject.5geographic|metadata.mods.subject.6geographic|metadata.mods.subject.7geographic|metadata.mods.titleInfotitle|metadata.mods@version|metadata.mods@xmlns|metadata.mods@xmlns:xlink|metadata.mods@xmlns:xsi|metadata.mods@xsi:schemaLocation|metadata.modsaccessCondition|metadata.modstypeOfResource
2020-03-27T03:01:58Z|wwiioh_2630|wwiioh|sound|dct|0012_003467_000235_01|local|English|text|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2630|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2630/datastream/TN/view|preview|creator|text|Bray, Charles|G. Kurt Piehler|Jessica Ward,Thomas Gains|This object was added to the Digital Preservation Network in November 2017.|dpn|The University of Tennessee Libraries, Knoxville|2004-04-10|audio/wav|The University of Tennessee Libraries, Special Collections, Knoxville|original|Center for the Study of War and Society, UTK|http://digital.lib.utk.edu/collections/wwiioralhistories|United States. Navy|United States. Central Intelligence Agency.|Oral history -- United States.|    |World War, 1939-1945 -- Veterans -- United States|    |University of Tennessee, Knoxville. Center for the Study of War and Society|Pacific|World War, 1939-1945|    |Bray, Charles: WWII Oral History  - Part 1|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|sound recording
2020-03-27T03:01:58Z|wwiioh_2166|wwiioh|sound|dct|0012_003467_000276_01|local|English|text|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2166|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2166/datastream/TN/view|preview|creator|text|Dane, Richard|unknown|    |This object was added to the Digital Preservation Network in November 2017.|dpn|The University of Tennessee Libraries, Knoxville|1992-02-06|audio/wav|The University of Tennessee Libraries, Special Collections, Knoxville|original|Center for the Study of War and Society, UTK|http://digital.lib.utk.edu/collections/wwiioralhistories|United States. Army|Oral history -- United States.|World War, 1939-1945 -- Veterans -- United States|    |University of Tennessee, Knoxville. Center for the Study of War and Society|CBI (China-Burma-India)|    |World War, 1939-1945|    |    |Dane, Richard: WWII Oral History  - Part 1|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|sound recording
2020-03-27T03:01:58Z|wwiioh_2028|wwiioh|sound|dct|0012_003467_000474_01|local|English|text|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2028|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2028/datastream/TN/view|preview|creator|text|Smith, George W.|Stan Tinsley|    |This object was added to the Digital Preservation Network in November 2017.|dpn|The University of Tennessee Libraries, Knoxville|1991-01-18|audio/wav|The University of Tennessee Libraries, Special Collections, Knoxville|original|Center for the Study of War and Society, UTK|http://digital.lib.utk.edu/collections/wwiioralhistories|United States. Navy|Oral history -- United States.|World War, 1939-1945 -- Veterans -- United States|    |University of Tennessee, Knoxville. Center for the Study of War and Society|Pacific|    |World War, 1939-1945|    |    |Smith, George W.: WWII Oral History  - Part 1|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|sound recording
2020-03-27T03:01:58Z|wwiioh_2280|wwiioh|sound|dct|0012_003467_000452_02|local|English|text|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2280|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2280/datastream/TN/view|preview|creator|text|Riddle, Clinton|G. Kurt Piehler|Seth M. Womack|This object was added to the Digital Preservation Network in November 2017.|dpn|The University of Tennessee Libraries, Knoxville|2002-03-19|audio/wav|The University of Tennessee Libraries, Special Collections, Knoxville|original|Center for the Study of War and Society, UTK|http://digital.lib.utk.edu/collections/wwiioralhistories|United States. Army|Oral history -- United States.|World War, 1939-1945 -- Veterans -- United States|    |University of Tennessee, Knoxville. Center for the Study of War and Society|European|    |World War, 1939-1945|    |    |Riddle, Clinton: WWII Oral History  - Part 4|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|sound recording
2020-03-27T03:01:58Z|wwiioh_2016|wwiioh|sound|dct|0012_003467_000428_01|local|English|text|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2016|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2016/datastream/TN/view|preview|creator|text|Parlon, Thomas|G. Kurt Piehler|Joyce Ann Milsaps|This object was added to the Digital Preservation Network in November 2017.|dpn|The University of Tennessee Libraries, Knoxville|2000-04-27|audio/wav|The University of Tennessee Libraries, Special Collections, Knoxville|original|Center for the Study of War and Society, UTK|http://digital.lib.utk.edu/collections/wwiioralhistories|United States. Navy|Oral history -- United States.|World War, 1939-1945 -- Veterans -- United States|    |University of Tennessee, Knoxville. Center for the Study of War and Society|Pacific|    |World War, 1939-1945|    |    |Parlon, Thomas: WWII Oral History  - Part 3|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|sound recording
2020-03-27T03:01:58Z|wwiioh_2460|wwiioh|sound|dct|0012_003467_000230_01|local|English|text|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2460|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2460/datastream/TN/view|preview|creator|text|Bishop, Sidney|unknown|    |This object was added to the Digital Preservation Network in November 2017.|dpn|The University of Tennessee Libraries, Knoxville|2004-03-18|audio/wav|The University of Tennessee Libraries, Special Collections, Knoxville|original|Center for the Study of War and Society, UTK|http://digital.lib.utk.edu/collections/wwiioralhistories|Oral history -- United States.|World War, 1939-1945 -- Veterans -- United States|University of Tennessee, Knoxville. Center for the Study of War and Society|European|    |World War, 1939-1945|    |    |    |    |Bishop, Sidney: WWII Oral History  - Part 5|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|sound recording
2020-03-27T03:01:58Z|wwiioh_2570|wwiioh|sound|dct|0012_003467_000213_02|local|English|text|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2570|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2570/datastream/TN/view|preview|creator|text|Archilla, Eliel|unknown|    |This object was added to the Digital Preservation Network in November 2017.|dpn|The University of Tennessee Libraries, Knoxville|1994-12-31|audio/wav|The University of Tennessee Libraries, Special Collections, Knoxville|original|Center for the Study of War and Society, UTK|http://digital.lib.utk.edu/collections/wwiioralhistories|United States. Army Air Forces/Corps|Oral history -- United States.|World War, 1939-1945 -- Veterans -- United States|    |University of Tennessee, Knoxville. Center for the Study of War and Society|Pacific|    |World War, 1939-1945|    |    |Archilla, Eliel: WWII Oral History  - Part 2|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|sound recording
2020-03-27T03:01:58Z|wwiioh_2186|wwiioh|sound|dct|0012_003467_000287_01|local|English|text|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2186|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2186/datastream/TN/view|preview|creator|text|Davis, Fred|G. Kurt Piehler|Erick Clifford|This object was added to the Digital Preservation Network in November 2017.|dpn|The University of Tennessee Libraries, Knoxville|2000-09-04|audio/wav|The University of Tennessee Libraries, Special Collections, Knoxville|original|Center for the Study of War and Society, UTK|http://digital.lib.utk.edu/collections/wwiioralhistories|United States. Army|Oral history -- United States.|World War, 1939-1945 -- Veterans -- United States|    |University of Tennessee, Knoxville. Center for the Study of War and Society|European|    |World War, 1939-1945|    |    |Davis, Fred: WWII Oral History  - Part 3|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|sound recording
2020-03-27T03:01:58Z|wwiioh_2661|wwiioh|sound|dct|0012_003467_000302_02|local|English|text|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2661|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2661/datastream/TN/view|preview|creator|text|Duhan, Stanley|G. Kurt Piehler|Catherine I. Davis|This object was added to the Digital Preservation Network in November 2017.|dpn|The University of Tennessee Libraries, Knoxville|2002-03-14|audio/wav|The University of Tennessee Libraries, Special Collections, Knoxville|original|Center for the Study of War and Society, UTK|http://digital.lib.utk.edu/collections/wwiioralhistories|United States. Navy|Oral history -- United States.|World War, 1939-1945 -- Veterans -- United States|    |University of Tennessee, Knoxville. Center for the Study of War and Society|Stateside|    |World War, 1939-1945|    |    |Duhan, Stanley: WWII Oral History  - Part 5|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|sound recording
2020-03-27T03:01:58Z|wwiioh_2612|wwiioh|sound|dct|0012_003467_000203_01|local|English|text|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2612|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2612/datastream/TN/view|preview|creator|text|Alexander, Richard|unknown|    |This object was added to the Digital Preservation Network in November 2017.|dpn|The University of Tennessee Libraries, Knoxville|2003-04-05|audio/wav|The University of Tennessee Libraries, Special Collections, Knoxville|original|Center for the Study of War and Society, UTK|http://digital.lib.utk.edu/collections/wwiioralhistories|United States. Navy|Oral history -- United States.|World War, 1939-1945 -- Veterans -- United States|    |University of Tennessee, Knoxville. Center for the Study of War and Society|European|    |World War, 1939-1945|    |    |Alexander, Richard: WWII Oral History - Part 3|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|sound recording
2020-03-27T03:01:58Z|wwiioh_2104|wwiioh|sound|dct|0012_003467_000526_01|local|English|text|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2104|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2104/datastream/TN/view|preview|creator|text|Vollmer, Dorothy|unknown|    |This object was added to the Digital Preservation Network in November 2017.|dpn|The University of Tennessee Libraries, Knoxville|2005-04-18|audio/wav|The University of Tennessee Libraries, Special Collections, Knoxville|original|Center for the Study of War and Society, UTK|http://digital.lib.utk.edu/collections/wwiioralhistories|United States. Marine Corps|Oral history -- United States.|World War, 1939-1945 -- Veterans -- United States|    |University of Tennessee, Knoxville. Center for the Study of War and Society|Stateside|    |World War, 1939-1945|    |    |Vollmer, Dorothy: WWII Oral History  - Part 1|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|sound recording
2020-03-27T03:01:58Z|wwiioh_2227|wwiioh|sound|dct|0012_003467_000358_01|local|English|text|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2227|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2227/datastream/TN/view|preview|creator|text|Jones, Jack D.|unknown|    |This object was added to the Digital Preservation Network in November 2017.|dpn|The University of Tennessee Libraries, Knoxville|1990-03-07|audio/wav|The University of Tennessee Libraries, Special Collections, Knoxville|original|Center for the Study of War and Society, UTK|http://digital.lib.utk.edu/collections/wwiioralhistories|United States. Army|Oral history -- United States.|World War, 1939-1945 -- Veterans -- United States|    |University of Tennessee, Knoxville. Center for the Study of War and Society|European|    |World War, 1939-1945|    |    |Jones, Jack D.: WWII Oral History  - Part 3|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|sound recording
2020-03-27T03:01:58Z|wwiioh_2369|wwiioh|sound|dct|0012_003467_000509_02|local|English|text|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2369|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2369/datastream/TN/view|preview|creator|text|Tarr, Helen|G. Kurt Piehler|Denise Kosak|This object was added to the Digital Preservation Network in November 2017.|dpn|The University of Tennessee Libraries, Knoxville|2003-07-02|audio/wav|The University of Tennessee Libraries, Special Collections, Knoxville|original|Center for the Study of War and Society, UTK|http://digital.lib.utk.edu/collections/wwiioralhistories|United States. Army|Oral history -- United States.|World War, 1939-1945 -- Veterans -- United States|    |University of Tennessee, Knoxville. Center for the Study of War and Society|European|    |World War, 1939-1945|    |    |Tarr, Helen: WWII Oral History  - Part 4|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|sound recording
2020-03-27T03:01:58Z|wwiioh_2414|wwiioh|sound|dct|0012_003467_000506_01|local|English|text|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2414|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2414/datastream/TN/view|preview|creator|text|Talley, James C.|unknown|    |This object was added to the Digital Preservation Network in November 2017.|dpn|The University of Tennessee Libraries, Knoxville|1990-06-05|audio/wav|The University of Tennessee Libraries, Special Collections, Knoxville|original|Center for the Study of War and Society, UTK|http://digital.lib.utk.edu/collections/wwiioralhistories|United States. Army Air Forces/Corps|Oral history -- United States.|World War, 1939-1945 -- Veterans -- United States|    |University of Tennessee, Knoxville. Center for the Study of War and Society|European|    |World War, 1939-1945|    |    |Talley, James C.: WWII Oral History  - Part 1|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|sound recording
2020-03-27T03:01:58Z|wwiioh_2149|wwiioh|sound|dct|0012_003467_000266_02|local|English|text|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2149|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2149/datastream/TN/view|preview|creator|text|Coolidge, Charles H.|Cynthia L. Tinker|    |This object was added to the Digital Preservation Network in November 2017.|dpn|The University of Tennessee Libraries, Knoxville|2010-04-20|audio/wav|The University of Tennessee Libraries, Special Collections, Knoxville|original|Center for the Study of War and Society, UTK|http://digital.lib.utk.edu/collections/wwiioralhistories|United States. Army|Oral history -- United States.|World War, 1939-1945 -- Veterans -- United States|    |University of Tennessee, Knoxville. Center for the Study of War and Society|European|    |World War, 1939-1945|    |    |Coolidge, Charles H.: WWII Oral History  - Part 2|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|sound recording
2020-03-27T03:01:58Z|wwiioh_2068|wwiioh|sound|dct|0012_003467_000525_02|local|English|text|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2068|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2068/datastream/TN/view|preview|creator|text|Veltman, Ronald H.|unknown|    |This object was added to the Digital Preservation Network in November 2017.|dpn|The University of Tennessee Libraries, Knoxville|1991-10-24|audio/wav|The University of Tennessee Libraries, Special Collections, Knoxville|original|Center for the Study of War and Society, UTK|http://digital.lib.utk.edu/collections/wwiioralhistories|United States. Navy|Oral history -- United States.|World War, 1939-1945 -- Veterans -- United States|    |University of Tennessee, Knoxville. Center for the Study of War and Society|European|    |World War, 1939-1945|    |    |Veltman, Ronald H.: WWII Oral History  - Part 2|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|sound recording
2020-03-27T03:01:58Z|wwiioh_2239|wwiioh|sound|dct|0012_003467_000387_02|local|English|text|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2239|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2239/datastream/TN/view|preview|creator|text|Mason, J.C.|unknown|    |This object was added to the Digital Preservation Network in November 2017.|dpn|The University of Tennessee Libraries, Knoxville|2004-04-15|audio/wav|The University of Tennessee Libraries, Special Collections, Knoxville|original|Center for the Study of War and Society, UTK|http://digital.lib.utk.edu/collections/wwiioralhistories|United States. Army|Oral history -- United States.|World War, 1939-1945 -- Veterans -- United States|    |University of Tennessee, Knoxville. Center for the Study of War and Society|Pacific|    |World War, 1939-1945|    |    |Mason, J.C.: WWII Oral History  - Part 4|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|sound recording
2020-03-27T03:01:58Z|wwiioh_2468|wwiioh|sound|dct|0012_003467_000293_01|local|English|text|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2468|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2468/datastream/TN/view|preview|creator|text|Diftler, Harold|G. Kurt Piehler|Brad Mason|This object was added to the Digital Preservation Network in November 2017.|dpn|The University of Tennessee Libraries, Knoxville|2003-03-20|audio/wav|The University of Tennessee Libraries, Special Collections, Knoxville|original|Center for the Study of War and Society, UTK|http://digital.lib.utk.edu/collections/wwiioralhistories|Oral history -- United States.|World War, 1939-1945 -- Veterans -- United States|University of Tennessee, Knoxville. Center for the Study of War and Society|Stateside|    |World War, 1939-1945|    |    |    |    |Diftler, Harold: WWII Oral History  - Part 5|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|sound recording
2020-03-27T03:01:58Z|wwiioh_2454|wwiioh|sound|dct|0012_003467_000226_01|local|English|text|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2454|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2454/datastream/TN/view|preview|creator|text|Bateman, Veda (Ms.)|unknown|    |This object was added to the Digital Preservation Network in November 2017.|dpn|The University of Tennessee Libraries, Knoxville|1990-08-06|audio/wav|The University of Tennessee Libraries, Special Collections, Knoxville|original|Center for the Study of War and Society, UTK|http://digital.lib.utk.edu/collections/wwiioralhistories|Oral history -- United States.|World War, 1939-1945 -- Veterans -- United States|University of Tennessee, Knoxville. Center for the Study of War and Society|European|    |World War, 1939-1945|    |    |    |    |Bateman, Veda (Ms.): WWII Oral History|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|sound recording
2020-03-27T03:01:58Z|wwiioh_2326|wwiioh|sound|dct|0012_003467_000440_02|local|English|text|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2326|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2326/datastream/TN/view|preview|creator|text|Pointer, James|G. Kurt Piehler|Meghan Zammett|This object was added to the Digital Preservation Network in November 2017.|dpn|The University of Tennessee Libraries, Knoxville|2003-04-08|audio/wav|The University of Tennessee Libraries, Special Collections, Knoxville|original|Center for the Study of War and Society, UTK|http://digital.lib.utk.edu/collections/wwiioralhistories|United States. Army|Oral history -- United States.|World War, 1939-1945 -- Veterans -- United States|    |University of Tennessee, Knoxville. Center for the Study of War and Society|European|    |World War, 1939-1945|    |    |Pointer, James: WWII Oral History  - Part 6|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|sound recording
2020-03-27T03:01:58Z|wwiioh_2211|wwiioh|sound|dct|0012_003467_000321_02|local|English|text|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2211|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2211/datastream/TN/view|preview|creator|text|Gentry, James|G. Kurt Piehler|Kelly Hammond|This object was added to the Digital Preservation Network in November 2017.|dpn|The University of Tennessee Libraries, Knoxville|2000-07-22|audio/wav|The University of Tennessee Libraries, Special Collections, Knoxville|original|Center for the Study of War and Society, UTK|http://digital.lib.utk.edu/collections/wwiioralhistories|United States. Army|Oral history -- United States.|World War, 1939-1945 -- Veterans -- United States|    |University of Tennessee, Knoxville. Center for the Study of War and Society|European|    |World War, 1939-1945|    |    |Gentry, James: WWII Oral History  - Part 6|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|sound recording
2020-03-27T03:01:58Z|wwiioh_2195|wwiioh|sound|dct|0012_003467_000305_01|local|English|text|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2195|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2195/datastream/TN/view|preview|creator|text|Eddlemon, George A.|unknown|    |This object was added to the Digital Preservation Network in November 2017.|dpn|The University of Tennessee Libraries, Knoxville|1990-05-03|audio/wav|The University of Tennessee Libraries, Special Collections, Knoxville|original|Center for the Study of War and Society, UTK|http://digital.lib.utk.edu/collections/wwiioralhistories|United States. Army|Oral history -- United States.|World War, 1939-1945 -- Veterans -- United States|    |University of Tennessee, Knoxville. Center for the Study of War and Society|Pacific|    |World War, 1939-1945|    |    |Eddlemon, George A.: WWII Oral History - Part 2|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|sound recording
2020-03-27T03:01:58Z|wwiioh_2004|wwiioh|sound|dct|0012_003467_000399_01|local|English|text|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2004|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2004/datastream/TN/view|preview|creator|text|McGill, William Wesley|unknown|    |This object was added to the Digital Preservation Network in November 2017.|dpn|The University of Tennessee Libraries, Knoxville|1990-02-28|audio/wav|The University of Tennessee Libraries, Special Collections, Knoxville|original|Center for the Study of War and Society, UTK|http://digital.lib.utk.edu/collections/wwiioralhistories|United States. Navy|Oral history -- United States.|World War, 1939-1945 -- Veterans -- United States|    |University of Tennessee, Knoxville. Center for the Study of War and Society|Pacific|    |World War, 1939-1945|    |    |McGill, William Wesley : WWII Oral History  - Part 1|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|sound recording
2020-03-27T03:01:58Z|wwiioh_2244|wwiioh|sound|dct|0012_003467_000397_02|local|English|text|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2244|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2244/datastream/TN/view|preview|creator|text|McDonald, James W.|unknown|    |This object was added to the Digital Preservation Network in November 2017.|dpn|The University of Tennessee Libraries, Knoxville|1987-08-08|audio/wav|The University of Tennessee Libraries, Special Collections, Knoxville|original|Center for the Study of War and Society, UTK|http://digital.lib.utk.edu/collections/wwiioralhistories|United States. Army|Oral history -- United States.|World War, 1939-1945 -- Veterans -- United States|    |University of Tennessee, Knoxville. Center for the Study of War and Society|European|    |World War, 1939-1945|    |    |McDonald, James W.: WWII Oral History  - Part 2|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|sound recording
